n_layers,n_neurons,transfer_func,learn_rate,algorithm,max_iter,test_accuracy
2,10,logistic,0.001,lbfgs,100,0.9230460714715769
2,10,logistic,0.001,lbfgs,200,0.9654336773585724
2,10,logistic,0.001,lbfgs,300,0.9738555647087507
2,10,logistic,0.01,adam,100,0.9577375635458998
2,10,logistic,0.01,adam,200,0.9422330786030122
2,10,logistic,0.01,adam,300,0.9591610859550986
2,10,logistic,0.01,lbfgs,100,0.9062471682224807
2,10,logistic,0.01,lbfgs,200,0.9628642587475207
2,10,logistic,0.01,lbfgs,300,0.9793316740087146
2,10,logistic,0.1,adam,100,0.9801691707037291
2,10,logistic,0.1,adam,200,0.4927729864453714
2,10,logistic,0.1,adam,300,0.9771975890856812
2,10,logistic,0.1,lbfgs,100,0.8210500933199064
2,10,logistic,0.1,lbfgs,200,0.9484350040978624
2,10,logistic,0.1,lbfgs,300,0.9799448092029432
2,10,tanh,0.001,adam,100,0.916173059805512
2,10,tanh,0.001,adam,200,0.9647611089809968
2,10,tanh,0.001,adam,300,0.9387700556801273
2,10,tanh,0.001,lbfgs,100,0.9583706972833055
2,10,tanh,0.001,lbfgs,200,0.9840319521722574
2,10,tanh,0.001,lbfgs,300,0.9820768986906402
2,10,tanh,0.01,adam,100,0.9871974626348665
2,10,tanh,0.01,adam,200,0.9833264037247554
2,10,tanh,0.01,adam,300,0.9834270882269032
2,10,tanh,0.01,lbfgs,100,0.9476550466024976
2,10,tanh,0.01,lbfgs,200,0.9773782136077833
2,10,tanh,0.01,lbfgs,300,0.9859142954171406
2,10,tanh,0.1,adam,100,0.9610280097254191
2,10,tanh,0.1,adam,200,0.9854818185172822
2,10,tanh,0.1,adam,300,0.961530566295624
2,10,tanh,0.1,lbfgs,100,0.9448387124478281
2,10,tanh,0.1,lbfgs,200,0.9818110368190913
2,10,tanh,0.1,lbfgs,300,0.9846301823468488
2,10,relu,0.001,adam,100,0.9033114919501841
2,10,relu,0.001,adam,200,0.912581853593804
2,10,relu,0.001,adam,300,0.8746475755095977
2,10,relu,0.001,lbfgs,100,0.9574962981791448
2,10,relu,0.001,lbfgs,200,0.9720663448656357
2,10,relu,0.001,lbfgs,300,0.9547243671466885
2,10,relu,0.01,adam,100,0.9266397938608282
2,10,relu,0.01,adam,200,0.9260389114030007
2,10,relu,0.01,adam,300,0.9762387514908631
2,10,relu,0.01,lbfgs,100,0.8122912823432011
